Concept_ID,Concept,Sentence_Nr,Sentence_Screen,Concept_Word,Word_Start,Word_End,Screen_Img,Noise_Img
126,Personality,4,He has borderline personality disorder.,personality,18,29,stimuli/sentence_images/personality/sentence4.jpg,stimuli/noise_images/personality/noise4.jpg
126,Personality,5,His personality brought down her mood.,personality,4,15,stimuli/sentence_images/personality/sentence5.jpg,stimuli/noise_images/personality/noise5.jpg
126,Personality,6,That overt trait is part of her personality.,personality,32,43,stimuli/sentence_images/personality/sentence6.jpg,stimuli/noise_images/personality/noise6.jpg
127,Impress,1,You impress the unsuspecting countess.,impress,4,11,stimuli/sentence_images/impress/sentence1.jpg,stimuli/noise_images/impress/noise1.jpg
127,Impress,2,Don't terrify her but impress her.,impress,22,29,stimuli/sentence_images/impress/sentence2.jpg,stimuli/noise_images/impress/noise2.jpg
127,Impress,3,Misdirect his attention to impress him.,impress,27,34,stimuli/sentence_images/impress/sentence3.jpg,stimuli/noise_images/impress/noise3.jpg
127,Impress,4,Titillate his interests to impress him.,impress,27,34,stimuli/sentence_images/impress/sentence4.jpg,stimuli/noise_images/impress/noise4.jpg
127,Impress,5,Try to impress or astonish him!,impress,7,14,stimuli/sentence_images/impress/sentence5.jpg,stimuli/noise_images/impress/noise5.jpg
127,Impress,6,You will mesmerize and impress your audience.,impress,23,30,stimuli/sentence_images/impress/sentence6.jpg,stimuli/noise_images/impress/noise6.jpg
128,Job,1,For her job she works as a cashier.,job,8,11,stimuli/sentence_images/job/sentence1.jpg,stimuli/noise_images/job/noise1.jpg
128,Job,2,The coordinator's job is to organize.,job,18,21,stimuli/sentence_images/job/sentence2.jpg,stimuli/noise_images/job/noise2.jpg
128,Job,3,Recruitment season is a time to get a job.,job,38,41,stimuli/sentence_images/job/sentence3.jpg,stimuli/noise_images/job/noise3.jpg
128,Job,4,The job position recently closed.,job,4,7,stimuli/sentence_images/job/sentence4.jpg,stimuli/noise_images/job/noise4.jpg
128,Job,5,The manager wanted to give up his job.,job,34,37,stimuli/sentence_images/job/sentence5.jpg,stimuli/noise_images/job/noise5.jpg
128,Job,6,This month the job is under supervision.,job,15,18,stimuli/sentence_images/job/sentence6.jpg,stimuli/noise_images/job/noise6.jpg
129,Read,1,I can't read that whole book.,read,8,12,stimuli/sentence_images/read/sentence1.jpg,stimuli/noise_images/read/noise1.jpg
129,Read,2,She read the information online.,read,4,8,stimuli/sentence_images/read/sentence2.jpg,stimuli/noise_images/read/noise2.jpg
129,Read,3,The title was too long to read.,read,26,30,stimuli/sentence_images/read/sentence3.jpg,stimuli/noise_images/read/noise3.jpg
129,Read,4,Half of the literature she reads is medieval.,reads,27,32,stimuli/sentence_images/read/sentence4.jpg,stimuli/noise_images/read/noise4.jpg
129,Read,5,He didn't read up on any of the relevant topics.,read,10,14,stimuli/sentence_images/read/sentence5.jpg,stimuli/noise_images/read/noise5.jpg
129,Read,6,He read the documentation of the case.,read,3,7,stimuli/sentence_images/read/sentence6.jpg,stimuli/noise_images/read/noise6.jpg
130,Election,1,The election took place at the meeting.,election,4,12,stimuli/sentence_images/election/sentence1.jpg,stimuli/noise_images/election/noise1.jpg
130,Election,2,The council has an election next spring.,election,19,27,stimuli/sentence_images/election/sentence2.jpg,stimuli/noise_images/election/noise2.jpg
130,Election,3,The candidate was up for election.,election,25,33,stimuli/sentence_images/election/sentence3.jpg,stimuli/noise_images/election/noise3.jpg
130,Election,4,The poll was swarmed for the election.,election,29,37,stimuli/sentence_images/election/sentence4.jpg,stimuli/noise_images/election/noise4.jpg
130,Election,5,The nomination for election was an honor.,election,19,27,stimuli/sentence_images/election/sentence5.jpg,stimuli/noise_images/election/noise5.jpg
130,Election,6,The councilman will stay for the election.,election,33,41,stimuli/sentence_images/election/sentence6.jpg,stimuli/noise_images/election/noise6.jpg
131,Stupid,1,That guy is so stupid and such a fool.,stupid,15,21,stimuli/sentence_images/stupid/sentence1.jpg,stimuli/noise_images/stupid/noise1.jpg
131,Stupid,2,The stupid secretary is just incompetent.,stupid,4,10,stimuli/sentence_images/stupid/sentence2.jpg,stimuli/noise_images/stupid/noise2.jpg
131,Stupid,3,He said a bunch of stupid baloney.,stupid,19,25,stimuli/sentence_images/stupid/sentence3.jpg,stimuli/noise_images/stupid/noise3.jpg
131,Stupid,4,Good riddance to that stupid project!,stupid,22,28,stimuli/sentence_images/stupid/sentence4.jpg,stimuli/noise_images/stupid/noise4.jpg
131,Stupid,5,The stupid lowlife walked right out.,stupid,4,10,stimuli/sentence_images/stupid/sentence5.jpg,stimuli/noise_images/stupid/noise5.jpg
131,Stupid,6,"She calls him a jackass, I think he's stupid.",stupid,38,44,stimuli/sentence_images/stupid/sentence6.jpg,stimuli/noise_images/stupid/noise6.jpg
132,Sound,1,The sound of her voice will resonate.,sound,4,9,stimuli/sentence_images/sound/sentence1.jpg,stimuli/noise_images/sound/noise1.jpg
132,Sound,2,The microphone wasn't producing any sound.,sound,36,41,stimuli/sentence_images/sound/sentence2.jpg,stimuli/noise_images/sound/noise2.jpg
132,Sound,3,The speakerphone has a great sound quality.,sound,29,34,stimuli/sentence_images/sound/sentence3.jpg,stimuli/noise_images/sound/noise3.jpg
132,Sound,4,That sound came from the keyboard.,sound,5,10,stimuli/sentence_images/sound/sentence4.jpg,stimuli/noise_images/sound/noise4.jpg
132,Sound,5,His sound was on mute.,sound,4,9,stimuli/sentence_images/sound/sentence5.jpg,stimuli/noise_images/sound/noise5.jpg
132,Sound,6,She's broadcasting the sound across the field.,sound,23,28,stimuli/sentence_images/sound/sentence6.jpg,stimuli/noise_images/sound/noise6.jpg
133,Help,1,Someone had to help her replace the engine.,help,15,19,stimuli/sentence_images/help/sentence1.jpg,stimuli/noise_images/help/noise1.jpg
133,Help,2,You can't recover without a doctor to help you.,help,38,42,stimuli/sentence_images/help/sentence2.jpg,stimuli/noise_images/help/noise2.jpg
133,Help,3,Stimulate the area to help it wake up.,help,22,26,stimuli/sentence_images/help/sentence3.jpg,stimuli/noise_images/help/noise3.jpg
133,Help,4,Please clarify how I can help.,help,25,29,stimuli/sentence_images/help/sentence4.jpg,stimuli/noise_images/help/noise4.jpg
133,Help,5,You will stabilize if you let him help you.,help,34,38,stimuli/sentence_images/help/sentence5.jpg,stimuli/noise_images/help/noise5.jpg
133,Help,6,Reinforce the idea that help is good.,help,24,28,stimuli/sentence_images/help/sentence6.jpg,stimuli/noise_images/help/noise6.jpg
134,Blood,1,She was bleeding and lost a lot of blood.,blood,35,40,stimuli/sentence_images/blood/sentence1.jpg,stimuli/noise_images/blood/noise1.jpg
134,Blood,2,The blood circulation in her legs is bad.,blood,4,9,stimuli/sentence_images/blood/sentence2.jpg,stimuli/noise_images/blood/noise2.jpg
134,Blood,3,Blood began to fill the wound.,Blood,0,5,stimuli/sentence_images/blood/sentence3.jpg,stimuli/noise_images/blood/noise3.jpg
134,Blood,4,Blood spurted out of the rupture.,Blood,0,5,stimuli/sentence_images/blood/sentence4.jpg,stimuli/noise_images/blood/noise4.jpg
134,Blood,5,Blood flows through the major artery.,Blood,0,5,stimuli/sentence_images/blood/sentence5.jpg,stimuli/noise_images/blood/noise5.jpg
134,Blood,6,Blood looks blue through our skin.,Blood,0,5,stimuli/sentence_images/blood/sentence6.jpg,stimuli/noise_images/blood/noise6.jpg
135,Wear,1,She wanted to wear a dress tonight.,wear,14,18,stimuli/sentence_images/wear/sentence1.jpg,stimuli/noise_images/wear/noise1.jpg
135,Wear,2,When you wear silk you have to be careful.,wear,9,13,stimuli/sentence_images/wear/sentence2.jpg,stimuli/noise_images/wear/noise2.jpg
135,Wear,3,I want to wear a handkerchief tonight.,wear,10,14,stimuli/sentence_images/wear/sentence3.jpg,stimuli/noise_images/wear/noise3.jpg
135,Wear,4,I can't wear this unbuttoned to meet his parents.,wear,8,12,stimuli/sentence_images/wear/sentence4.jpg,stimuli/noise_images/wear/noise4.jpg
135,Wear,5,I'll scream if you wear bloomers again.,wear,19,23,stimuli/sentence_images/wear/sentence5.jpg,stimuli/noise_images/wear/noise5.jpg
135,Wear,6,I like to wear sheath-like material.,wear,10,14,stimuli/sentence_images/wear/sentence6.jpg,stimuli/noise_images/wear/noise6.jpg
136,Picture,1,The picture was sketched on paper.,picture,4,11,stimuli/sentence_images/picture/sentence1.jpg,stimuli/noise_images/picture/noise1.jpg
136,Picture,2,He will scribble a picture for you.,picture,19,26,stimuli/sentence_images/picture/sentence2.jpg,stimuli/noise_images/picture/noise2.jpg
136,Picture,3,Printing a picture is harder than it seems.,picture,11,18,stimuli/sentence_images/picture/sentence3.jpg,stimuli/noise_images/picture/noise3.jpg
136,Picture,4,Draw the picture in ink.,picture,9,16,stimuli/sentence_images/picture/sentence4.jpg,stimuli/noise_images/picture/noise4.jpg
136,Picture,5,Picture is another word for a photograph.,Picture,0,7,stimuli/sentence_images/picture/sentence5.jpg,stimuli/noise_images/picture/noise5.jpg
136,Picture,6,The letter contained a picture.,picture,23,30,stimuli/sentence_images/picture/sentence6.jpg,stimuli/noise_images/picture/noise6.jpg
137,Flow,1,Hot air would flow out from the heater.,flow,14,18,stimuli/sentence_images/flow/sentence1.jpg,stimuli/noise_images/flow/noise1.jpg
137,Flow,2,The water flow reminds him to pay his rent.,flow,10,14,stimuli/sentence_images/flow/sentence2.jpg,stimuli/noise_images/flow/noise2.jpg
137,Flow,3,The leak disrupted the flow.,flow,23,27,stimuli/sentence_images/flow/sentence3.jpg,stimuli/noise_images/flow/noise3.jpg
137,Flow,4,The spout has a shape that inhibits flow.,flow,36,40,stimuli/sentence_images/flow/sentence4.jpg,stimuli/noise_images/flow/noise4.jpg
137,Flow,5,A liter of water will flow out of the canister.,flow,22,26,stimuli/sentence_images/flow/sentence5.jpg,stimuli/noise_images/flow/noise5.jpg
137,Flow,6,The turbine relies on a steady flow.,flow,31,35,stimuli/sentence_images/flow/sentence6.jpg,stimuli/noise_images/flow/noise6.jpg
138,Mathematical,1,It's a random mathematical expression to me.,mathematical,14,26,stimuli/sentence_images/mathematical/sentence1.jpg,stimuli/noise_images/mathematical/noise1.jpg
138,Mathematical,2,Calculus is a type of mathematical study.,mathematical,22,34,stimuli/sentence_images/mathematical/sentence2.jpg,stimuli/noise_images/mathematical/noise2.jpg
138,Mathematical,3,The mathematical simulation made the point.,mathematical,4,16,stimuli/sentence_images/mathematical/sentence3.jpg,stimuli/noise_images/mathematical/noise3.jpg
138,Mathematical,4,The course has a mathematical classification.,mathematical,17,29,stimuli/sentence_images/mathematical/sentence4.jpg,stimuli/noise_images/mathematical/noise4.jpg
138,Mathematical,5,Mathematical formulas use arbitrary variables.,Mathematical,0,12,stimuli/sentence_images/mathematical/sentence5.jpg,stimuli/noise_images/mathematical/noise5.jpg
138,Mathematical,6,These generalizations are mathematical in nature.,mathematical,26,38,stimuli/sentence_images/mathematical/sentence6.jpg,stimuli/noise_images/mathematical/noise6.jpg
139,Brain,1,The human brain still amazes us today.,brain,10,15,stimuli/sentence_images/brain/sentence1.jpg,stimuli/noise_images/brain/noise1.jpg
139,Brain,2,The brain is made up of cells.,brain,4,9,stimuli/sentence_images/brain/sentence2.jpg,stimuli/noise_images/brain/noise2.jpg
139,Brain,3,The brain has no nerve endings.,brain,4,9,stimuli/sentence_images/brain/sentence3.jpg,stimuli/noise_images/brain/noise3.jpg
139,Brain,4,A neuron is the fundamental unit of the brain.,brain,40,45,stimuli/sentence_images/brain/sentence4.jpg,stimuli/noise_images/brain/noise4.jpg
139,Brain,5,Neuroscientists research the brain functions.,brain,29,34,stimuli/sentence_images/brain/sentence5.jpg,stimuli/noise_images/brain/noise5.jpg
139,Brain,6,The oldest brain is the cerebellum.,brain,11,16,stimuli/sentence_images/brain/sentence6.jpg,stimuli/noise_images/brain/noise6.jpg
140,Land,1,This piece of land borders two countries.,land,14,18,stimuli/sentence_images/land/sentence1.jpg,stimuli/noise_images/land/noise1.jpg
140,Land,2,The island consists of uninhabitable land.,land,37,41,stimuli/sentence_images/land/sentence2.jpg,stimuli/noise_images/land/noise2.jpg
140,Land,3,A fence marks the border of his land.,land,32,36,stimuli/sentence_images/land/sentence3.jpg,stimuli/noise_images/land/noise3.jpg
140,Land,4,This land is his refuge.,land,5,9,stimuli/sentence_images/land/sentence4.jpg,stimuli/noise_images/land/noise4.jpg
140,Land,5,"In a faraway land, people live differently.",land,13,17,stimuli/sentence_images/land/sentence5.jpg,stimuli/noise_images/land/noise5.jpg
140,Land,6,A swamp shouldn't be classified as land.,land,35,39,stimuli/sentence_images/land/sentence6.jpg,stimuli/noise_images/land/noise6.jpg
141,Damage,1,The accident left some serious damage.,damage,31,37,stimuli/sentence_images/damage/sentence1.jpg,stimuli/noise_images/damage/noise1.jpg
141,Damage,2,The snow's impact required damage control.,damage,27,33,stimuli/sentence_images/damage/sentence2.jpg,stimuli/noise_images/damage/noise2.jpg
141,Damage,3,The possibility of damage made her nervous.,damage,19,25,stimuli/sentence_images/damage/sentence3.jpg,stimuli/noise_images/damage/noise3.jpg
141,Damage,4,The storm caused inevitable damage.,damage,28,34,stimuli/sentence_images/damage/sentence4.jpg,stimuli/noise_images/damage/noise4.jpg
141,Damage,5,The flood caused severe damage.,damage,24,30,stimuli/sentence_images/damage/sentence5.jpg,stimuli/noise_images/damage/noise5.jpg
141,Damage,6,There is an unexpected amount of damage.,damage,33,39,stimuli/sentence_images/damage/sentence6.jpg,stimuli/noise_images/damage/noise6.jpg
142,Religious,1,Religious people often go to church.,Religious,0,9,stimuli/sentence_images/religious/sentence1.jpg,stimuli/noise_images/religious/noise1.jpg
142,Religious,2,Religious people often pray.,Religious,0,9,stimuli/sentence_images/religious/sentence2.jpg,stimuli/noise_images/religious/noise2.jpg
142,Religious,3,"A religious man, he gave a prayer.",religious,2,11,stimuli/sentence_images/religious/sentence3.jpg,stimuli/noise_images/religious/noise3.jpg
142,Religious,4,A missionary is religious by definition.,religious,16,25,stimuli/sentence_images/religious/sentence4.jpg,stimuli/noise_images/religious/noise4.jpg
142,Religious,5,They perform religious practice at the chapel.,religious,13,22,stimuli/sentence_images/religious/sentence5.jpg,stimuli/noise_images/religious/noise5.jpg
142,Religious,6,The religious man was pious.,religious,4,13,stimuli/sentence_images/religious/sentence6.jpg,stimuli/noise_images/religious/noise6.jpg
143,Relationship,1,Their relationship began as an affair.,relationship,6,18,stimuli/sentence_images/relationship/sentence1.jpg,stimuli/noise_images/relationship/noise1.jpg
143,Relationship,2,The couple recently labeled its relationship.,relationship,32,44,stimuli/sentence_images/relationship/sentence2.jpg,stimuli/noise_images/relationship/noise2.jpg
143,Relationship,3,Intimacy is gained in a relationship.,relationship,24,36,stimuli/sentence_images/relationship/sentence3.jpg,stimuli/noise_images/relationship/noise3.jpg
143,Relationship,4,The brother's relationship was chummy.,relationship,14,26,stimuli/sentence_images/relationship/sentence4.jpg,stimuli/noise_images/relationship/noise4.jpg
143,Relationship,5,Her parents' relationship is harmonious.,relationship,13,25,stimuli/sentence_images/relationship/sentence5.jpg,stimuli/noise_images/relationship/noise5.jpg
143,Relationship,6,Their working relationship was amicable.,relationship,14,26,stimuli/sentence_images/relationship/sentence6.jpg,stimuli/noise_images/relationship/noise6.jpg
144,Tree,1,The apple tree bore fruit in the spring.,tree,10,14,stimuli/sentence_images/tree/sentence1.jpg,stimuli/noise_images/tree/noise1.jpg
144,Tree,2,The orange tree provides bountiful produce.,tree,11,15,stimuli/sentence_images/tree/sentence2.jpg,stimuli/noise_images/tree/noise2.jpg
144,Tree,3,The tree smelled like spearmint.,tree,4,8,stimuli/sentence_images/tree/sentence3.jpg,stimuli/noise_images/tree/noise3.jpg
144,Tree,4,The sandalwood tree is yellow.,tree,15,19,stimuli/sentence_images/tree/sentence4.jpg,stimuli/noise_images/tree/noise4.jpg
144,Tree,5,A hemlock is a kind of tree.,tree,23,27,stimuli/sentence_images/tree/sentence5.jpg,stimuli/noise_images/tree/noise5.jpg
144,Tree,6,The twig broke off of the tree.,tree,26,30,stimuli/sentence_images/tree/sentence6.jpg,stimuli/noise_images/tree/noise6.jpg
145,Accomplished,1,The accomplished writer loves to read.,accomplished,4,16,stimuli/sentence_images/accomplished/sentence1.jpg,stimuli/noise_images/accomplished/noise1.jpg
145,Accomplished,2,The accomplished producer is well respected.,accomplished,4,16,stimuli/sentence_images/accomplished/sentence2.jpg,stimuli/noise_images/accomplished/noise2.jpg
145,Accomplished,3,The playwright wanted to be accomplished.,accomplished,28,40,stimuli/sentence_images/accomplished/sentence3.jpg,stimuli/noise_images/accomplished/noise3.jpg
145,Accomplished,4,The accomplished choreographer waits alone.,accomplished,4,16,stimuli/sentence_images/accomplished/sentence4.jpg,stimuli/noise_images/accomplished/noise4.jpg
145,Accomplished,5,The thinker became accomplished later on.,accomplished,19,31,stimuli/sentence_images/accomplished/sentence5.jpg,stimuli/noise_images/accomplished/noise5.jpg
145,Accomplished,6,The accomplished publicist has many clients.,accomplished,4,16,stimuli/sentence_images/accomplished/sentence6.jpg,stimuli/noise_images/accomplished/noise6.jpg
146,Quality,1,The shopkeeper will guarantee good quality.,quality,35,42,stimuli/sentence_images/quality/sentence1.jpg,stimuli/noise_images/quality/noise1.jpg
146,Quality,2,The performance quality sells the shows out.,quality,16,23,stimuli/sentence_images/quality/sentence2.jpg,stimuli/noise_images/quality/noise2.jpg
146,Quality,3,He was a stickler for good quality.,quality,27,34,stimuli/sentence_images/quality/sentence3.jpg,stimuli/noise_images/quality/noise3.jpg
146,Quality,4,Their standard of quality is higher than yours.,quality,18,25,stimuli/sentence_images/quality/sentence4.jpg,stimuli/noise_images/quality/noise4.jpg
146,Quality,5,Maintaining quality of produce is hard.,quality,12,19,stimuli/sentence_images/quality/sentence5.jpg,stimuli/noise_images/quality/noise5.jpg
146,Quality,6,Cleanliness is the first decree in quality.,quality,35,42,stimuli/sentence_images/quality/sentence6.jpg,stimuli/noise_images/quality/noise6.jpg
147,Dinner,1,Her lunch is often leftovers from dinner.,dinner,34,40,stimuli/sentence_images/dinner/sentence1.jpg,stimuli/noise_images/dinner/noise1.jpg
147,Dinner,2,He wanted a sandwich for dinner.,dinner,25,31,stimuli/sentence_images/dinner/sentence2.jpg,stimuli/noise_images/dinner/noise2.jpg
147,Dinner,3,Noodles from dinner were on the table.,dinner,13,19,stimuli/sentence_images/dinner/sentence3.jpg,stimuli/noise_images/dinner/noise3.jpg
147,Dinner,4,Fondue for dinner is her favorite.,dinner,11,17,stimuli/sentence_images/dinner/sentence4.jpg,stimuli/noise_images/dinner/noise4.jpg
147,Dinner,5,I would like to serve dinner now.,dinner,22,28,stimuli/sentence_images/dinner/sentence5.jpg,stimuli/noise_images/dinner/noise5.jpg
147,Dinner,6,The dinner was super yummy.,dinner,4,10,stimuli/sentence_images/dinner/sentence6.jpg,stimuli/noise_images/dinner/noise6.jpg
148,Pain,1,She could get no relief from the pain.,pain,33,37,stimuli/sentence_images/pain/sentence1.jpg,stimuli/noise_images/pain/noise1.jpg
148,Pain,2,The simple irritation became intense pain.,pain,37,41,stimuli/sentence_images/pain/sentence2.jpg,stimuli/noise_images/pain/noise2.jpg
148,Pain,3,Her migraine caused her pain.,pain,24,28,stimuli/sentence_images/pain/sentence3.jpg,stimuli/noise_images/pain/noise3.jpg
148,Pain,4,A nosebleed usually doesn't cause you pain.,pain,38,42,stimuli/sentence_images/pain/sentence4.jpg,stimuli/noise_images/pain/noise4.jpg
148,Pain,5,She had some bruising but felt no pain.,pain,34,38,stimuli/sentence_images/pain/sentence5.jpg,stimuli/noise_images/pain/noise5.jpg
148,Pain,6,The pain from the stomachache is unbearable.,pain,4,8,stimuli/sentence_images/pain/sentence6.jpg,stimuli/noise_images/pain/noise6.jpg
149,Fight,1,The first sword swing began the fight.,fight,32,37,stimuli/sentence_images/fight/sentence1.jpg,stimuli/noise_images/fight/noise1.jpg
149,Fight,2,The beat started the fight.,fight,21,26,stimuli/sentence_images/fight/sentence2.jpg,stimuli/noise_images/fight/noise2.jpg
149,Fight,3,The goblin fled from the fight.,fight,25,30,stimuli/sentence_images/fight/sentence3.jpg,stimuli/noise_images/fight/noise3.jpg
149,Fight,4,The gladiator did not want to fight.,fight,30,35,stimuli/sentence_images/fight/sentence4.jpg,stimuli/noise_images/fight/noise4.jpg
149,Fight,5,Her bloodline was worth the fight.,fight,28,33,stimuli/sentence_images/fight/sentence5.jpg,stimuli/noise_images/fight/noise5.jpg
149,Fight,6,The warlock put up a good fight.,fight,26,31,stimuli/sentence_images/fight/sentence6.jpg,stimuli/noise_images/fight/noise6.jpg
150,Obligation,1,Her obligation made her liable.,obligation,4,14,stimuli/sentence_images/obligation/sentence1.jpg,stimuli/noise_images/obligation/noise1.jpg
150,Obligation,2,The reserved man made privacy an obligation.,obligation,33,43,stimuli/sentence_images/obligation/sentence2.jpg,stimuli/noise_images/obligation/noise2.jpg
150,Obligation,3,The contract outlined their obligation.,obligation,28,38,stimuli/sentence_images/obligation/sentence3.jpg,stimuli/noise_images/obligation/noise3.jpg
150,Obligation,4,The obligation was harmless.,obligation,4,14,stimuli/sentence_images/obligation/sentence4.jpg,stimuli/noise_images/obligation/noise4.jpg
150,Obligation,5,The stockholder has an obligation to stay.,obligation,23,33,stimuli/sentence_images/obligation/sentence5.jpg,stimuli/noise_images/obligation/noise5.jpg
150,Obligation,6,His boss refused to disclose the obligation.,obligation,33,43,stimuli/sentence_images/obligation/sentence6.jpg,stimuli/noise_images/obligation/noise6.jpg
151,Light,1,The morning light was clear today.,light,12,17,stimuli/sentence_images/light/sentence1.jpg,stimuli/noise_images/light/noise1.jpg
151,Light,2,The light from the window hurt her eyes.,light,4,9,stimuli/sentence_images/light/sentence2.jpg,stimuli/noise_images/light/noise2.jpg
151,Light,3,There isn't much light during dusk.,light,17,22,stimuli/sentence_images/light/sentence3.jpg,stimuli/noise_images/light/noise3.jpg
151,Light,4,The light is so bright that he has to squint.,light,4,9,stimuli/sentence_images/light/sentence4.jpg,stimuli/noise_images/light/noise4.jpg
151,Light,5,The storm clouds were clouding the light.,light,35,40,stimuli/sentence_images/light/sentence5.jpg,stimuli/noise_images/light/noise5.jpg
151,Light,6,The light reflected off of the window.,light,4,9,stimuli/sentence_images/light/sentence6.jpg,stimuli/noise_images/light/noise6.jpg
152,Disease,1,Heart disease is common in the U.S.,disease,6,13,stimuli/sentence_images/disease/sentence1.jpg,stimuli/noise_images/disease/noise1.jpg
152,Disease,2,Type Two Diabetes is an adult disease.,disease,30,37,stimuli/sentence_images/disease/sentence2.jpg,stimuli/noise_images/disease/noise2.jpg
152,Disease,3,The tumor was a symptom of a disease.,disease,29,36,stimuli/sentence_images/disease/sentence3.jpg,stimuli/noise_images/disease/noise3.jpg
152,Disease,4,Abnormal results show the onset of disease.,disease,35,42,stimuli/sentence_images/disease/sentence4.jpg,stimuli/noise_images/disease/noise4.jpg
152,Disease,5,She heard her disease is in remission.,disease,14,21,stimuli/sentence_images/disease/sentence5.jpg,stimuli/noise_images/disease/noise5.jpg
152,Disease,6,Respiratory disease hinders his breath.,disease,12,19,stimuli/sentence_images/disease/sentence6.jpg,stimuli/noise_images/disease/noise6.jpg
153,Level,1,I just measured his level of consciousness.,level,20,25,stimuli/sentence_images/level/sentence1.jpg,stimuli/noise_images/level/noise1.jpg
153,Level,2,The salary reflects your level of performance.,level,25,30,stimuli/sentence_images/level/sentence2.jpg,stimuli/noise_images/level/noise2.jpg
153,Level,3,The threshold level is unreal.,level,14,19,stimuli/sentence_images/level/sentence3.jpg,stimuli/noise_images/level/noise3.jpg
153,Level,4,The level of unemployment has risen.,level,4,9,stimuli/sentence_images/level/sentence4.jpg,stimuli/noise_images/level/noise4.jpg
153,Level,5,Step it up a level to increase the quota.,level,13,18,stimuli/sentence_images/level/sentence5.jpg,stimuli/noise_images/level/noise5.jpg
153,Level,6,He performs at a greater level than you.,level,25,30,stimuli/sentence_images/level/sentence6.jpg,stimuli/noise_images/level/noise6.jpg
154,Extremely,1,Her written work is extremely powerful.,extremely,20,29,stimuli/sentence_images/extremely/sentence1.jpg,stimuli/noise_images/extremely/noise1.jpg
154,Extremely,2,She is impossibly kind and extremely driven.,extremely,27,36,stimuli/sentence_images/extremely/sentence2.jpg,stimuli/noise_images/extremely/noise2.jpg
154,Extremely,3,She is extremely and intensely motivated.,extremely,7,16,stimuli/sentence_images/extremely/sentence3.jpg,stimuli/noise_images/extremely/noise3.jpg
154,Extremely,4,She is extremely grateful and infinitely proud.,extremely,7,16,stimuli/sentence_images/extremely/sentence4.jpg,stimuli/noise_images/extremely/noise4.jpg
154,Extremely,5,Steve is exceptionally gifted and extremely humble.,extremely,34,43,stimuli/sentence_images/extremely/sentence5.jpg,stimuli/noise_images/extremely/noise5.jpg
154,Extremely,6,Sarah unarguably remained extremely competitive.,extremely,26,35,stimuli/sentence_images/extremely/sentence6.jpg,stimuli/noise_images/extremely/noise6.jpg
155,Reaction,1,Oxygen and metal create a reaction.,reaction,26,34,stimuli/sentence_images/reaction/sentence1.jpg,stimuli/noise_images/reaction/noise1.jpg
155,Reaction,2,The chemical reaction is hard to explain.,reaction,13,21,stimuli/sentence_images/reaction/sentence2.jpg,stimuli/noise_images/reaction/noise2.jpg
155,Reaction,3,Dilute the solutions for a reaction.,reaction,27,35,stimuli/sentence_images/reaction/sentence3.jpg,stimuli/noise_images/reaction/noise3.jpg
155,Reaction,4,Adding ethanol produces a new reaction.,reaction,30,38,stimuli/sentence_images/reaction/sentence4.jpg,stimuli/noise_images/reaction/noise4.jpg
155,Reaction,5,The impurity won't create a reaction.,reaction,28,36,stimuli/sentence_images/reaction/sentence5.jpg,stimuli/noise_images/reaction/noise5.jpg
155,Reaction,6,The concentration bears impact on the reaction.,reaction,38,46,stimuli/sentence_images/reaction/sentence6.jpg,stimuli/noise_images/reaction/noise6.jpg
156,News,1,The report presents the news in lay language.,news,24,28,stimuli/sentence_images/news/sentence1.jpg,stimuli/noise_images/news/noise1.jpg
156,News,2,She took a peek at the news before work.,news,23,27,stimuli/sentence_images/news/sentence2.jpg,stimuli/noise_images/news/noise2.jpg
156,News,3,The forum argued about the news.,news,27,31,stimuli/sentence_images/news/sentence3.jpg,stimuli/noise_images/news/noise3.jpg
156,News,4,The archives contain the news since 1950.,news,25,29,stimuli/sentence_images/news/sentence4.jpg,stimuli/noise_images/news/noise4.jpg
156,News,5,The news is broadcasted in the newsroom.,news,4,8,stimuli/sentence_images/news/sentence5.jpg,stimuli/noise_images/news/noise5.jpg
156,News,6,I learn a lot of gossip from the news.,news,33,37,stimuli/sentence_images/news/sentence6.jpg,stimuli/noise_images/news/noise6.jpg
157,Money,1,I will pay you money for this.,money,15,20,stimuli/sentence_images/money/sentence1.jpg,stimuli/noise_images/money/noise1.jpg
157,Money,2,A good retirement requires saving money.,money,34,39,stimuli/sentence_images/money/sentence2.jpg,stimuli/noise_images/money/noise2.jpg
157,Money,3,His paycheck means money for the kids.,money,19,24,stimuli/sentence_images/money/sentence3.jpg,stimuli/noise_images/money/noise3.jpg
157,Money,4,She wants to borrow some of his money.,money,32,37,stimuli/sentence_images/money/sentence4.jpg,stimuli/noise_images/money/noise4.jpg
157,Money,5,Earn some money before you take mine.,money,10,15,stimuli/sentence_images/money/sentence5.jpg,stimuli/noise_images/money/noise5.jpg
157,Money,6,I can withdraw some money beforehand.,money,20,25,stimuli/sentence_images/money/sentence6.jpg,stimuli/noise_images/money/noise6.jpg
158,Engine,1,The engine is in the front of the car.,engine,4,10,stimuli/sentence_images/engine/sentence1.jpg,stimuli/noise_images/engine/noise1.jpg
158,Engine,2,The spare tire is up by the engine.,engine,28,34,stimuli/sentence_images/engine/sentence2.jpg,stimuli/noise_images/engine/noise2.jpg
158,Engine,3,A hybrid car has a different engine.,engine,29,35,stimuli/sentence_images/engine/sentence3.jpg,stimuli/noise_images/engine/noise3.jpg
